u,w,up,wp,ut,wt,error
0.16093482,0.10079641,0.19491147,0.04272726,0.190834,0.04487,0.006220203
0.16093482,0.10079641,0.1976311,0.042763807,0.193677,0.04492,0.006110307
0.16093482,0.10079641,0.20038973,0.0428129,0.19655,0.044981,0.0060078315
0.16093482,0.10079641,0.20319052,0.042874746,0.199457,0.045052,0.005910769
0.16093482,0.10079641,0.20604081,0.042949766,0.202401,0.045134,0.005824052
0.16093482,0.10079641,0.20894085,0.043038163,0.205388,0.045226,0.005740691
0.16093482,0.10079641,0.2118953,0.04314048,0.208424,0.045329,0.0056598224
0.16093482,0.10079641,0.21490555,0.043257236,0.211514,0.045442,0.0055763125
0.16093482,0.10079641,0.21797282,0.043389022,0.214667,0.045566,0.0054827854
0.16093482,0.10079641,0.22110327,0.043534297,0.21789,0.0457,0.0053789727
0.16093482,0.10079641,0.22437379,0.043660633,0.221194,0.045845,0.0053641535
0.16093482,0.10079641,0.22771226,0.043800108,0.22459,0.046001,0.0053231455
0.16093482,0.10079641,0.23112014,0.04395213,0.22809,0.046169,0.005247008
0.16093482,0.10079641,0.23460239,0.044116296,0.231711,0.046348,0.0051230974
0.16093482,0.10079641,0.23815791,0.04429265,0.235469,0.046538,0.0049342625
0.16093482,0.10079641,0.24178885,0.044482835,0.239387,0.046741,0.0046600103
0.16093482,0.10079641,0.24549453,0.04468725,0.243488,0.046957,0.004276283
0.16093482,0.10079641,0.24937779,0.04497382,0.247804,0.047185,0.0037849657
0.16093482,0.10079641,0.2536422,0.045481786,0.252368,0.047428,0.0032204129
0.16093482,0.10079641,0.25796276,0.04599121,0.257224,0.047685,0.0024325624
0.16093482,0.10079641,0.2623364,0.04650096,0.262424,0.047959,0.0015456304
0.16093482,0.10079641,0.26676387,0.0470093,0.268031,0.048249,0.0025068335
0.16093482,0.10079641,0.27233085,0.047415026,0.274124,0.048558,0.002936121
0.16093482,0.10079641,0.28119573,0.04764577,0.2808,0.048887,0.0016369447
0.16093482,0.10079641,0.2898967,0.0480005,0.288181,0.049238,0.0029531904
0.16093482,0.10079641,0.29854047,0.048351415,0.29642,0.049615,0.00338405
0.16093482,0.10079641,0.30712956,0.048691113,0.305715,0.05002,0.0027434565
0.16093482,0.10079641,0.31564462,0.049020015,0.316319,0.050458,0.0021123514
0.16093482,0.10079641,0.32428044,0.049534474,0.328566,0.050934,0.005685102
0.16093482,0.10079641,0.33285162,0.05007597,0.342891,0.051455,0.011418417
0.16093482,0.10079641,0.3436584,0.050288662,0.359877,0.052029,0.01795894
0.16093482,0.10079641,0.3667106,0.051769163,0.380301,0.052667,0.014488231
0.16093482,0.10079641,0.3908331,0.05353099,0.405208,0.053383,0.014522873
0.16093482,0.10079641,0.42701858,0.05477263,0.435982,0.054198,0.009538036
0.16093482,0.10079641,0.46610957,0.055847134,0.4744,0.055134,0.009003576
0.16093482,0.10079641,0.5178056,0.05699532,0.522566,0.056225,0.0055307634
0.16093482,0.10079641,0.58939266,0.058792382,0.582484,0.05751,0.008191038
0.16093482,0.10079641,0.6619697,0.060737807,0.654851,0.059036,0.008820508
0.16093482,0.10079641,0.7369481,0.06299852,0.736809,0.060844,0.0022935756
0.16093482,0.10079641,0.81106406,0.06521682,0.819912,0.062954,0.011110768
0.16093482,0.10079641,0.8846739,0.06768825,0.892047,0.065344,0.009717345
0.16093482,0.10079641,0.9561164,0.07015826,0.944433,0.06795,0.01389166
0.16093482,0.10079641,0.9744318,0.072445914,0.976459,0.070685,0.0037881285
0.16093482,0.10079641,0.981776,0.07456965,0.993139,0.073474,0.012458682
0.16093482,0.10079641,0.98968697,0.07643163,1.000233,0.076266,0.010711722
0.16093482,0.10079641,0.99698615,0.078291945,1.001927,0.079031,0.0056799203
0.16093482,0.10079641,0.9942397,0.08059363,1.000729,0.081753,0.007648647
0.16093482,0.10079641,0.99056345,0.08293516,0.998012,0.084424,0.008937389
0.16093482,0.10079641,0.9867502,0.08525486,0.994498,0.08704,0.009532966
0.16093482,0.10079641,0.98282784,0.087552615,0.990564,0.0896,0.009783529
0.16093482,0.10079641,0.97841215,0.08990267,0.986405,0.092103,0.0101931915
0.16093482,0.10079641,0.97366744,0.092278644,0.982122,0.09455,0.010725915
0.16093482,0.10079641,0.9689031,0.09462448,0.977768,0.09694,0.011180401
0.16093482,0.10079641,0.9641383,0.096939735,0.973371,0.099275,0.011567965
0.16093482,0.10079641,0.95938426,0.09922353,0.968946,0.101556,0.011894189
0.16093482,0.10079641,0.9546512,0.10147485,0.964501,0.103783,0.0121579915
0.16093482,0.10079641,0.949948,0.103693,0.960039,0.105957,0.012355007
0.16093482,0.10079641,0.9452795,0.10587683,0.955561,0.108078,0.012482673
0.16093482,0.10079641,0.94065297,0.1080257,0.951067,0.110148,0.012536302
0.16093482,0.10079641,0.9360695,0.11013849,0.946558,0.112167,0.01251702
0.16093482,0.10079641,0.9315322,0.11221431,0.942031,0.114136,0.012420513
0.16093482,0.10079641,0.9270391,0.11425195,0.937486,0.116056,0.01225096
0.16093482,0.10079641,0.92259145,0.116250604,0.93292,0.117927,0.012004927
0.16093482,0.10079641,0.9181029,0.11824099,0.928333,0.119751,0.011740074
0.16093482,0.10079641,0.91364163,0.1201941,0.923721,0.121527,0.011412285
0.16093482,0.10079641,0.90921026,0.1221067,0.919084,0.123257,0.01102405
0.16093482,0.10079641,0.90480334,0.12397741,0.914417,0.12494,0.010576285
0.16093482,0.10079641,0.9004148,0.1258046,0.90972,0.126579,0.010079578
0.16093482,0.10079641,0.89603764,0.127587,0.904989,0.128172,0.009536356
0.16093482,0.10079641,0.8916645,0.12932323,0.90022,0.129722,0.008954242
0.16093482,0.10079641,0.8872846,0.13101168,0.895411,0.131227,0.008341759
0.16093482,0.10079641,0.8828901,0.13265105,0.890559,0.13269,0.007707864
0.16093482,0.10079641,0.87847084,0.13423991,0.885658,0.13411,0.007317096
0.16093482,0.10079641,0.8740132,0.13577686,0.880705,0.135488,0.0069806725
0.16093482,0.10079641,0.8695062,0.13726042,0.875695,0.136825,0.0066242367
0.16093482,0.10079641,0.86493576,0.13868923,0.870622,0.13812,0.0062554628
0.16093482,0.10079641,0.8602899,0.14006202,0.865481,0.139374,0.0058791637
0.16093482,0.10079641,0.85555285,0.14137737,0.860265,0.140588,0.0055015385
0.16093482,0.10079641,0.8507104,0.14263394,0.854968,0.141761,0.005130559
0.16093482,0.10079641,0.8457477,0.14383063,0.849579,0.142895,0.0047668964
0.16093482,0.10079641,0.840649,0.14496595,0.844091,0.143989,0.0044189394
0.16093482,0.10079641,0.8353985,0.14603911,0.838494,0.145044,0.004090622
0.16093482,0.10079641,0.8299809,0.14704882,0.832774,0.14606,0.003781885
0.16093482,0.10079641,0.82437897,0.14799397,0.82692,0.147036,0.0034989715
0.16093482,0.10079641,0.81857836,0.14887376,0.820916,0.147974,0.0032373965
0.16093482,0.10079641,0.81256217,0.14968722,0.814743,0.148872,0.0029960275
0.16093482,0.10079641,0.80631465,0.15043361,0.808382,0.149732,0.0027689487
0.16093482,0.10079641,0.79982144,0.15111262,0.801809,0.150552,0.002548188
0.16093482,0.10079641,0.7930667,0.1517233,0.794996,0.151333,0.002319634
0.16093482,0.10079641,0.78603685,0.15226541,0.787911,0.152073,0.0020665675
0.16093482,0.10079641,0.7786134,0.15275824,0.780513,0.152773,0.0019143522
0.16093482,0.10079641,0.7704956,0.15325484,0.772756,0.153432,0.0024375468
0.16093482,0.10079641,0.76205736,0.15368378,0.764584,0.154049,0.0028918535
0.16093482,0.10079641,0.75328845,0.15404506,0.755927,0.154623,0.00321652
0.16093482,0.10079641,0.74411863,0.15436164,0.746701,0.155153,0.003373742
0.16093482,0.10079641,0.734397,0.15468943,0.736799,0.155636,0.003348574
0.16093482,0.10079641,0.7242956,0.15495902,0.726088,0.156071,0.0029043555
0.16093482,0.10079641,0.7138093,0.15517104,0.714399,0.156455,0.0018736273
0.16093482,0.10079641,0.7029314,0.15532607,0.701512,0.156784,0.0028773546
0.16093482,0.10079641,0.69165665,0.15542492,0.68714,0.157054,0.0061457455
0.16093482,0.10079641,0.6799814,0.15546864,0.670903,0.157259,0.010868743
0.16093482,0.10079641,0.6679099,0.15541317,0.652289,0.157393,0.017600775
0.16093482,0.10079641,0.63825446,0.15631217,0.630596,0.157446,0.008792311
0.16093482,0.10079641,0.60603946,0.15730414,0.604857,0.157404,0.0012823045
0.16093482,0.10079641,0.5725478,0.15830606,0.573725,0.157252,0.0022312552
0.16093482,0.10079641,0.53779703,0.15931809,0.535329,0.156967,0.00481914
0.16093482,0.10079641,0.5018042,0.16034028,0.487143,0.156516,0.018485442
0.16093482,0.10079641,0.46900558,0.16036028,0.426026,0.15586,0.047479868
0.16093482,0.10079641,0.379581,0.15535012,0.348931,0.154943,0.031057104
0.16093482,0.10079641,0.2877201,0.1502045,0.255253,0.153705,0.035967633
0.16093482,0.10079641,0.19349258,0.14492798,0.151346,0.152092,0.049310595
0.16093482,0.10079641,0.096950814,0.13952424,0.053158,0.150096,0.054364577
0.16093482,0.10079641,-0.0018327422,0.13399808,-0.021693,0.147779,0.033641182
0.16093482,0.10079641,-0.05579566,0.13302541,-0.0674,0.145254,0.023832936
0.16093482,0.10079641,-0.07808109,0.13529763,-0.090424,0.142632,0.019677281
0.16093482,0.10079641,-0.10079576,0.13762116,-0.099999,0.139987,0.0031626
0.16093482,0.10079641,-0.103819415,0.1364903,-0.10267,0.13736,0.0020191222
0.16093482,0.10079641,-0.10120903,0.13430472,-0.10203,0.134771,0.0012872592
0.16093482,0.10079641,-0.09852423,0.13208242,-0.099847,0.132228,0.001468353
0.16093482,0.10079641,-0.095768794,0.12982516,-0.096951,0.129736,0.0012713596
0.16093482,0.10079641,-0.09277983,0.12765816,-0.093731,0.127296,0.0013133287
0.16093482,0.10079641,-0.089646205,0.12551984,-0.090365,0.124908,0.0013306364
0.16093482,0.10079641,-0.08646594,0.12334351,-0.086938,0.122571,0.0012445748
0.16093482,0.10079641,-0.08324294,0.121130496,-0.083489,0.120284,0.0010925606
0.16093482,0.10079641,-0.07998128,0.118882045,-0.080038,0.118048,0.00089076906
0.16093482,0.10079641,-0.076685116,0.11659949,-0.076594,0.115861,0.00082960725
0.16093482,0.10079641,-0.0733581,0.114283934,-0.073161,0.113723,0.000758037
0.16093482,0.10079641,-0.070003375,0.11193675,-0.06974,0.111632,0.0005681291
0.16093482,0.10079641,-0.06662409,0.10955921,-0.066334,0.109588,0.0003188774
0.16093482,0.10079641,-0.06322418,0.10715243,-0.062943,0.10759,0.00071875006
0.16093482,0.10079641,-0.059806157,0.10471774,-0.059566,0.105637,0.0011594184
0.16093482,0.10079641,-0.05637275,0.10225642,-0.056204,0.103728,0.001640331
0.16093482,0.10079641,-0.052926827,0.099769585,-0.052857,0.101863,0.0021632388
0.16093482,0.10079641,-0.049470294,0.09725866,-0.049525,0.100041,0.0028370507
0.16093482,0.10079641,-0.046006013,0.09472495,-0.046207,0.098261,0.0037370324
0.16093482,0.10079641,-0.042580117,0.09302728,-0.042904,0.096523,0.0038196072
0.16093482,0.10079641,-0.039167512,0.09164507,-0.039616,0.094825,0.0036284178
0.16093482,0.10079641,-0.03575431,0.09027647,-0.036341,0.093167,0.0034772158
0.16093482,0.10079641,-0.032342244,0.088922314,-0.033081,0.091549,0.0033654422
0.16093482,0.10079641,-0.028932322,0.087583266,-0.029835,0.089969,0.0032884143
0.16093482,0.10079641,-0.025525797,0.086259924,-0.026604,0.088427,0.0032452792
0.16093482,0.10079641,-0.0221241,0.08495287,-0.023386,0.086922,0.003231028
0.16093482,0.10079641,-0.018728305,0.08366252,-0.020181,0.085454,0.0032441802
0.16093482,0.10079641,-0.015338529,0.08238944,-0.016991,0.084023,0.0032860339
0.16093482,0.10079641,-0.011956204,0.081134014,-0.013814,0.082626,0.003349783
0.16093482,0.10079641,-0.008580793,0.07989662,-0.010651,0.081264,0.0034375824
0.16093482,0.10079641,-0.005213011,0.07867745,-0.007501,0.079937,0.0035475395
0.16093482,0.10079641,-0.0018537529,0.077476956,-0.004364,0.078643,0.003676293
0.16093482,0.10079641,0.0014975183,0.07629538,-0.00124,0.077382,0.0038241334
0.16093482,0.10079641,0.0048412792,0.07513293,0.00187,0.076153,0.0039913533
0.16093482,0.10079641,0.008177768,0.073989876,0.004968,0.074956,0.0041758926
0.16093482,0.10079641,0.011505913,0.07286633,0.008053,0.073791,0.004377582
0.16093482,0.10079641,0.014828216,0.0717627,0.011125,0.072656,0.004596511
0.16093482,0.10079641,0.018143903,0.0706789,0.014185,0.071552,0.004832007
0.16093482,0.10079641,0.02145369,0.06961537,0.017233,0.070477,0.0050823204
0.16093482,0.10079641,0.024758946,0.06857229,0.020268,0.069431,0.0053496547
0.16093482,0.10079641,0.02806015,0.06754952,0.023291,0.068414,0.0056336336
0.16093482,0.10079641,0.031358194,0.06654752,0.026301,0.067425,0.0059346706
0.16093482,0.10079641,0.03465433,0.06556641,0.0293,0.066464,0.0062519163
0.16093482,0.10079641,0.037948977,0.06460633,0.032287,0.06553,0.0065856464
0.16093482,0.10079641,0.04124297,0.063667394,0.035263,0.064623,0.006935574
0.16093482,0.10079641,0.04453845,0.062749706,0.038227,0.063742,0.007303741
0.16093482,0.10079641,0.0478353,0.061853357,0.04118,0.062886,0.007687945
0.16093482,0.10079641,0.051134896,0.0609786,0.044121,0.062056,0.008091297
0.16093482,0.10079641,0.054438364,0.060125507,0.047051,0.061251,0.008512855
0.16093482,0.10079641,0.057745587,0.059294157,0.04997,0.06047,0.008951429
-0.06706443,0.040313166,-0.06553772,0.045451764,-0.067064,0.040313,0.0066650435
-0.06706443,0.040313166,-0.020865891,0.042063504,-0.009029,0.03952,0.014380396
-0.06706443,0.040313166,0.023328956,0.040652446,0.028424,0.038928,0.006819492
-0.06706443,0.040313166,0.05283552,0.04017842,0.055595,0.038474,0.004463896
-0.06706443,0.040313166,0.07047045,0.039444443,0.07685,0.038123,0.007700987
-0.06706443,0.040313166,0.08872397,0.039004534,0.094386,0.037855,0.006811559
-0.06706443,0.040313166,0.10370667,0.038764812,0.109449,0.037656,0.0068511367
-0.06706443,0.040313166,0.11297859,0.03883168,0.122802,0.037517,0.011138085
-0.06706443,0.040313166,0.122714624,0.03893572,0.134949,0.037431,0.013739094
-0.06706443,0.040313166,0.13265426,0.039082654,0.14624,0.037393,0.015275385
-0.06706443,0.040313166,0.14256354,0.03927428,0.156931,0.037399,0.016242739
-0.06706443,0.040313166,0.15288086,0.03953261,0.167223,0.037446,0.016428754
-0.06706443,0.040313166,0.16486497,0.03990618,0.177278,0.037534,0.014785208
-0.06706443,0.040313166,0.17412825,0.040067937,0.187241,0.037659,0.01552169
-0.06706443,0.040313166,0.18208532,0.04018961,0.197242,0.037823,0.017523296
-0.06706443,0.040313166,0.18944363,0.040106066,0.207414,0.038023,0.020053435
-0.06706443,0.040313166,0.19647144,0.040035706,0.217892,0.038262,0.023194276
-0.06706443,0.040313166,0.20874079,0.04015612,0.22883,0.038539,0.021706328
-0.06706443,0.040313166,0.22412859,0.040337164,0.240403,0.038856,0.017755572
-0.06706443,0.040313166,0.24130206,0.040400762,0.252824,0.039215,0.012707714
-0.06706443,0.040313166,0.2597038,0.04033168,0.266355,0.03962,0.007362902
-0.06706443,0.040313166,0.27771065,0.04033209,0.281334,0.040075,0.003880456
-0.06706443,0.040313166,0.2955904,0.04036922,0.298198,0.040585,0.0028233938
-0.06706443,0.040313166,0.31541643,0.040587574,0.317531,0.041158,0.002684988
-0.06706443,0.040313166,0.34090105,0.040223364,0.340115,0.041805,0.0023676716
-0.06706443,0.040313166,0.36565053,0.03966796,0.36702,0.042538,0.0042395145
-0.06706443,0.040313166,0.39497572,0.038944982,0.399696,0.043376,0.009151287
-0.06706443,0.040313166,0.426669,0.03863182,0.440084,0.044344,0.01912719
-0.06706443,0.040313166,0.4668659,0.03975691,0.490629,0.045474,0.029480182
-0.06706443,0.040313166,0.5254213,0.041606225,0.55398,0.046809,0.033761445
-0.06706443,0.040313166,0.6292193,0.047549486,0.631803,0.0484,0.003434196
-0.06706443,0.040313166,0.7490417,0.05565002,0.722072,0.050299,0.03232069
-0.06706443,0.040313166,0.8407578,0.061763756,0.815765,0.052537,0.03421952
-0.06706443,0.040313166,0.9008562,0.06418639,0.897977,0.055096,0.011969589
-0.06706443,0.040313166,0.9590546,0.06656495,0.957012,0.057901,0.01070654
-0.06706443,0.040313166,1.0077327,0.06877859,0.991909,0.060851,0.023751311
-0.06706443,0.040313166,1.0289669,0.07097374,1.009176,0.063859,0.026905626
-0.06706443,0.040313166,1.0260391,0.0734323,1.015973,0.066867,0.016631447
-0.06706443,0.040313166,1.0178537,0.07611949,1.017198,0.069843,0.0069322586
-0.06706443,0.040313166,1.0158826,0.07836793,1.015601,0.072771,0.005878508
-0.06706443,0.040313166,1.0121329,0.08021432,1.012602,0.075643,0.005040407
-0.06706443,0.040313166,1.0085012,0.082053564,1.008905,0.078457,0.0040004477
-0.06706443,0.040313166,1.0054427,0.083872914,1.004859,0.08121,0.00324668
-0.06706443,0.040313166,1.0024028,0.08569483,1.000635,0.083903,0.003559582
-0.06706443,0.040313166,0.9993766,0.08753113,0.996318,0.086536,0.0040537417
-0.06706443,0.040313166,0.9963734,0.089393765,0.991952,0.08911,0.0047051758
-0.06706443,0.040313166,0.9933024,0.09128585,0.987557,0.091626,0.006085567
-0.06706443,0.040313166,0.9900982,0.09321172,0.983143,0.094085,0.007828489
-0.06706443,0.040313166,0.9867471,0.0951718,0.978717,0.096487,0.009345256
-0.06706443,0.040313166,0.98323566,0.097165994,0.97428,0.098833,0.010622665
-0.06706443,0.040313166,0.9795509,0.099194035,0.969833,0.101124,0.01164785
-0.06706443,0.040313166,0.97567946,0.101255216,0.965376,0.103361,0.012409225
-0.06706443,0.040313166,0.97160864,0.10334869,0.960907,0.105545,0.012897968
-0.06706443,0.040313166,0.96733063,0.10545858,0.956427,0.107677,0.013122074
-0.06706443,0.040313166,0.962923,0.107319124,0.951933,0.109756,0.01342684
-0.06706443,0.040313166,0.9582811,0.109212294,0.947424,0.111785,0.013429813
-0.06706443,0.040313166,0.95389956,0.11111841,0.9429,0.113764,0.01364515
-0.06706443,0.040313166,0.94937354,0.11304957,0.938357,0.115693,0.013659984
-0.06706443,0.040313166,0.9446588,0.11500497,0.933795,0.117574,0.013432868
-0.06706443,0.040313166,0.93984836,0.11693874,0.929212,0.119406,0.013103649
-0.06706443,0.040313166,0.9351245,0.11882812,0.924605,0.121191,0.012882389
-0.06706443,0.040313166,0.93192434,0.12065736,0.919972,0.12293,0.014224976
-0.06706443,0.040313166,0.92868406,0.122499086,0.915311,0.124622,0.015495993
-0.06706443,0.040313166,0.925426,0.12435262,0.91062,0.126269,0.01672241
-0.06706443,0.040313166,0.9220126,0.12621114,0.905896,0.127871,0.01777649
-0.06706443,0.040313166,0.9184324,0.12807174,0.901134,0.129429,0.018655658
-0.06706443,0.040313166,0.91467613,0.12993252,0.896334,0.130943,0.019352615
-0.06706443,0.040313166,0.91073686,0.13179184,0.89149,0.132414,0.01986903
-0.06706443,0.040313166,0.90679103,0.13259277,0.886599,0.133842,0.021441266
-0.06706443,0.040313166,0.9026574,0.13333695,0.881656,0.135228,0.022892445
-0.06706443,0.040313166,0.8983498,0.13405593,0.876657,0.136572,0.024208888
-0.06706443,0.040313166,0.89430606,0.13504763,0.871597,0.137875,0.025536448
-0.06706443,0.040313166,0.8899155,0.13598037,0.866469,0.139137,0.026603132
-0.06706443,0.040313166,0.8852753,0.1368434,0.861268,0.140359,0.027522922
-0.06706443,0.040313166,0.88060176,0.13771036,0.855986,0.14154,0.028445408
-0.06706443,0.040313166,0.8752092,0.13836141,0.850616,0.142682,0.028913826
-0.06706443,0.040313166,0.8676455,0.13974364,0.845148,0.143783,0.026536837
-0.06706443,0.040313166,0.8592584,0.14136705,0.839572,0.144846,0.02316536
-0.06706443,0.040313166,0.8510668,0.1429384,0.833877,0.145869,0.020120397
-0.06706443,0.040313166,0.8474577,0.14367142,0.82805,0.146853,0.022589266
-0.06706443,0.040313166,0.8423476,0.14451468,0.822075,0.147798,0.023555934
-0.06706443,0.040313166,0.8364489,0.14567468,0.815936,0.148704,0.02354221
-0.06706443,0.040313166,0.83033544,0.14680581,0.809613,0.149571,0.023487642
-0.06706443,0.040313166,0.8239688,0.14790538,0.803082,0.150398,0.02337946
-0.06706443,0.040313166,0.8173133,0.14897096,0.796318,0.151186,0.023210362
-0.06706443,0.040313166,0.8103326,0.15000042,0.789287,0.151935,0.022980198
-0.06706443,0.040313166,0.8029906,0.15099174,0.781952,0.152643,0.02268985
-0.06706443,0.040313166,0.79525125,0.15194322,0.774268,0.15331,0.022350058
-0.06706443,0.040313166,0.78707945,0.15285319,0.76618,0.153935,0.021981284
-0.06706443,0.040313166,0.7784406,0.15372024,0.757622,0.154517,0.021615341
-0.06706443,0.040313166,0.76753944,0.15410879,0.748512,0.155055,0.01997362
-0.06706443,0.040313166,0.7556874,0.15438642,0.738749,0.155547,0.018098965
-0.06706443,0.040313166,0.753116,0.1544337,0.728205,0.155992,0.02646929
-0.06706443,0.040313166,0.7482886,0.15437713,0.716718,0.156385,0.033578426
