Problem,Folder,Final Error 1,Final Error 2,Hidden Layers,Pinn Info,Batch Size,Inf speed,total_neurons,shape
B,simulation142,0.014149541035294533,0.9260663986206055,"[['SiLU', 16], ['ELU', 16], ['ReLU', 16]]",False,traininig_data/treino_s/,1.0730528831481934,48,rectangle
B,simulation428,0.00954846478998661,0.9194750785827637,"[['Tanh', 16], ['ELU', 128], ['ELU', 64]]",False,traininig_data/treino_s/,3.270066499710083,208,diamond
B,simulation645,0.013189930468797684,0.9735545516014099,"[['ELU', 64], ['ReLU', 64]]",False,traininig_data/treino_s/,1.4994947910308838,128,rectangle
B,simulation654,0.013525753282010555,0.9440688490867615,"[['SiLU', 128], ['ELU', 128]]",False,traininig_data/treino_s/,4.545273303985596,256,rectangle
B,simulation725,0.01152461301535368,0.9526620507240295,"[['Tanh', 128], ['ReLU', 64]]",False,traininig_data/treino_s/,2.719402551651001,192,bottleneck
B,simulation310,0.021930916234850883,0.9845460653305054,"[['Sigmoid', 128], ['ReLU', 16], ['SiLU', 32]]",False,traininig_data/treino_s/,2.592747926712036,176,bowtie
B,simulation283,0.004484898876398802,0.9487338066101074,"[['ELU', 128], ['Tanh', 64], ['Tanh', 64]]",False,traininig_data/treino_s/,3.384115695953369,256,bottleneck
B,simulation70,0.006928257178515196,0.9322811365127563,"[['ELU', 32], ['LeakyReLU', 64], ['LeakyReLU', 64]]",False,traininig_data/treino_s/,1.8375506401062007,160,funnel
B,simulation84,0.006519853137433529,0.9651995301246643,"[['Sigmoid', 32], ['SiLU', 64], ['Tanh', 128]]",False,traininig_data/treino_s/,3.2785844802856445,224,funnel
B,simulation373,0.008485181257128716,0.9500088095664978,"[['SiLU', 64], ['ReLU', 16], ['ELU', 32]]",False,traininig_data/treino_s/,1.465179204940796,112,bowtie
B,simulation683,0.019483620300889015,0.9489301443099976,"[['Tanh', 32], ['SiLU', 32]]",False,traininig_data/treino_s/,1.1466069221496582,64,rectangle
B,simulation12,0.006781714502722025,1.0559916496276855,"[['ELU', 32], ['LeakyReLU', 32], ['LeakyReLU', 128]]",False,traininig_data/treino_s/,2.9224095344543457,192,funnel
B,simulation320,0.008716735057532787,0.9486950635910034,"[['ELU', 32], ['Sigmoid', 16], ['ReLU', 32]]",False,traininig_data/treino_s/,1.2000434398651123,80,bowtie
B,simulation255,0.005569859407842159,0.9328069686889648,"[['LeakyReLU', 64], ['SiLU', 32], ['ReLU', 32]]",False,traininig_data/treino_s/,1.5179803371429443,128,bottleneck
B,simulation220,0.0056356703862547874,0.9156950116157532,"[['Tanh', 64], ['SiLU', 32], ['Sigmoid', 16]]",False,traininig_data/treino_s/,1.500462770462036,112,bottleneck
B,simulation302,0.009337839670479298,1.0011626482009888,"[['LeakyReLU', 32], ['Tanh', 16], ['ELU', 64]]",False,traininig_data/treino_s/,1.5294239521026611,112,bowtie
B,simulation160,0.007390376180410385,0.9882528781890869,"[['Tanh', 32], ['LeakyReLU', 32], ['ELU', 32]]",False,traininig_data/treino_s/,1.3360257148742676,96,rectangle
B,simulation124,0.011927179992198944,0.9094167947769165,"[['ELU', 16], ['Sigmoid', 16], ['SiLU', 16]]",False,traininig_data/treino_s/,1.123969793319702,48,rectangle
B,simulation689,0.01038265135139227,0.9566277265548706,"[['ReLU', 64], ['ReLU', 64]]",False,traininig_data/treino_s/,1.3578824996948242,128,rectangle
B,simulation703,0.015512912534177303,0.9329720735549927,"[['ELU', 128], ['Tanh', 16]]",False,traininig_data/treino_s/,2.5347397327423096,144,bottleneck
B,simulation273,0.005497481673955917,0.9427908658981323,"[['ReLU', 128], ['SiLU', 32], ['LeakyReLU', 32]]",False,traininig_data/treino_s/,1.7754697799682615,192,bottleneck
B,simulation537,0.03624961897730827,0.9927288293838501,"[['SiLU', 16], ['ELU', 32]]",False,traininig_data/treino_s/,1.0737566947937012,48,funnel
B,simulation720,0.009479902684688568,0.9161201119422913,"[['Tanh', 64], ['Tanh', 32]]",False,traininig_data/treino_s/,1.3943860530853271,96,bottleneck
B,simulation168,0.011078179813921452,0.9201869368553162,"[['Sigmoid', 32], ['ELU', 32], ['ReLU', 32]]",False,traininig_data/treino_s/,1.279327630996704,96,rectangle
B,simulation51,0.014179646968841553,1.0243347883224487,"[['Sigmoid', 16], ['LeakyReLU', 32], ['Tanh', 32]]",False,traininig_data/treino_s/,1.2856605052947998,80,funnel
B,simulation515,0.014223639853298664,0.9628716111183167,"[['Tanh', 16], ['Tanh', 128]]",False,traininig_data/treino_s/,2.593173027038574,144,funnel
B,simulation77,0.005681243259459734,0.971199631690979,"[['ReLU', 16], ['ReLU', 64], ['Tanh', 64]]",False,traininig_data/treino_s/,1.5575172901153564,144,funnel
B,simulation698,0.01625448279082775,0.9425312280654907,"[['Tanh', 64], ['ReLU', 64]]",False,traininig_data/treino_s/,1.5236005783081057,128,rectangle
B,simulation106,0.005735302343964577,0.9590374231338501,"[['SiLU', 32], ['ReLU', 32], ['Sigmoid', 32]]",False,traininig_data/treino_s/,1.283611536026001,96,rectangle
B,simulation237,0.006242585834115744,0.9871330261230469,"[['LeakyReLU', 128], ['LeakyReLU', 16], ['Sigmoid', 16]]",False,traininig_data/treino_s/,2.6590046882629395,160,bottleneck
B,simulation346,0.004431888461112976,0.9374325275421143,"[['ReLU', 64], ['Tanh', 32], ['SiLU', 64]]",False,traininig_data/treino_s/,1.6803772449493408,160,bowtie
B,simulation660,0.01624380610883236,0.9583681225776672,"[['Tanh', 64], ['LeakyReLU', 64]]",False,traininig_data/treino_s/,1.6432816982269287,128,rectangle
B,simulation150,0.0045714834704995155,1.037655234336853,"[['LeakyReLU', 64], ['SiLU', 64], ['LeakyReLU', 64]]",False,traininig_data/treino_s/,2.0616331100463867,192,rectangle
B,simulation788,0.021673079580068588,0.9948968887329102,"[['Sigmoid', 128], ['ELU', 64]]",False,traininig_data/treino_s/,3.186519145965576,192,bottleneck
B,simulation173,0.005123591981828213,0.9785109162330627,"[['SiLU', 32], ['ELU', 32], ['Tanh', 32]]",False,traininig_data/treino_s/,1.3623061180114746,96,rectangle
B,simulation23,0.004629666451364756,0.9306529760360718,"[['ELU', 32], ['Sigmoid', 64], ['SiLU', 128]]",False,traininig_data/treino_s/,3.270916223526001,224,funnel
B,simulation170,0.0052584451623260975,0.9869003295898438,"[['ReLU', 64], ['LeakyReLU', 64], ['SiLU', 64]]",False,traininig_data/treino_s/,1.867518424987793,192,rectangle
B,simulation364,0.006246267352253199,0.9641144275665283,"[['SiLU', 64], ['SiLU', 32], ['ReLU', 128]]",False,traininig_data/treino_s/,2.1806771755218506,224,bowtie
B,simulation582,0.019445955753326416,0.9362704753875732,"[['SiLU', 16], ['Sigmoid', 32]]",False,traininig_data/treino_s/,1.0787012577056885,48,funnel
B,simulation682,0.013094461522996426,0.9493275284767151,"[['Tanh', 64], ['SiLU', 64]]",False,traininig_data/treino_s/,1.6296613216400146,128,rectangle
B,simulation308,0.006620386615395546,0.9405943155288696,"[['LeakyReLU', 64], ['Tanh', 16], ['ReLU', 64]]",False,traininig_data/treino_s/,1.5164482593536377,144,bowtie
B,simulation250,0.0051195877604186535,0.953911304473877,"[['ELU', 64], ['Sigmoid', 32], ['Sigmoid', 32]]",False,traininig_data/treino_s/,1.5698463916778564,128,bottleneck
B,simulation623,0.04006080701947212,1.0152148008346558,"[['Tanh', 16], ['ELU', 16]]",False,traininig_data/treino_s/,0.9905681610107422,32,rectangle
B,simulation276,0.006637569051235914,0.9801972508430481,"[['Sigmoid', 64], ['SiLU', 32], ['SiLU', 16]]",False,traininig_data/treino_s/,1.5260090827941897,112,bottleneck
B,simulation345,0.007913220673799515,0.9727680683135986,"[['SiLU', 64], ['SiLU', 16], ['ELU', 32]]",False,traininig_data/treino_s/,1.498415231704712,112,bowtie
B,simulation663,0.013458301313221455,0.9615709781646729,"[['ELU', 128], ['ReLU', 128]]",False,traininig_data/treino_s/,3.423308849334717,256,rectangle
B,simulation578,0.013978341594338417,0.9491409659385681,"[['Sigmoid', 64], ['Tanh', 128]]",False,traininig_data/treino_s/,3.094637393951416,192,funnel
B,simulation631,0.0307666826993227,0.8969869017601013,"[['LeakyReLU', 16], ['ELU', 16]]",False,traininig_data/treino_s/,0.9915969371795654,32,rectangle
B,simulation263,0.0072662075981497765,0.9513257145881653,"[['Tanh', 64], ['ReLU', 32], ['LeakyReLU', 32]]",False,traininig_data/treino_s/,1.5189988613128662,128,bottleneck
B,simulation102,0.006009816192090511,0.9490290284156799,"[['LeakyReLU', 32], ['Tanh', 32], ['ReLU', 32]]",False,traininig_data/treino_s/,1.271214723587036,96,rectangle
B,simulation131,0.007834638468921185,0.9281830191612244,"[['Sigmoid', 64], ['Tanh', 64], ['ReLU', 64]]",False,traininig_data/treino_s/,1.870044708251953,192,rectangle
B,simulation125,0.005117001477628946,0.9582913517951965,"[['Tanh', 64], ['SiLU', 64], ['ReLU', 64]]",False,traininig_data/treino_s/,1.8718013763427732,192,rectangle
B,simulation338,0.007039996329694986,1.085610032081604,"[['SiLU', 128], ['LeakyReLU', 32], ['LeakyReLU', 64]]",False,traininig_data/treino_s/,3.022782802581787,224,bowtie
B,simulation778,0.036059435456991196,0.9040532112121582,"[['Sigmoid', 64], ['ReLU', 32]]",False,traininig_data/treino_s/,1.3402023315429688,96,bottleneck
B,simulation658,0.031778205186128616,0.9943302273750305,"[['Sigmoid', 64], ['ELU', 64]]",False,traininig_data/treino_s/,1.6356844902038574,128,rectangle
B,simulation299,0.006510056555271149,1.0384666919708252,"[['ReLU', 64], ['LeakyReLU', 64], ['Tanh', 16]]",False,traininig_data/treino_s/,1.589639663696289,144,bottleneck
B,simulation254,0.006596363615244627,1.0181037187576294,"[['Tanh', 64], ['SiLU', 64], ['LeakyReLU', 16]]",False,traininig_data/treino_s/,1.768110990524292,144,bottleneck
B,simulation224,0.0047003705985844135,0.9505660533905029,"[['LeakyReLU', 128], ['LeakyReLU', 64], ['ELU', 32]]",False,traininig_data/treino_s/,3.277471780776977,224,bottleneck
B,simulation35,0.005683732684701681,0.914888322353363,"[['SiLU', 32], ['Sigmoid', 32], ['ELU', 128]]",False,traininig_data/treino_s/,2.9155282974243164,192,funnel
B,simulation746,0.016477759927511215,0.9561676979064941,"[['SiLU', 32], ['Sigmoid', 16]]",False,traininig_data/treino_s/,1.0852088928222656,48,bottleneck
B,simulation248,0.007002708502113819,0.9636862277984619,"[['SiLU', 128], ['SiLU', 16], ['SiLU', 16]]",False,traininig_data/treino_s/,2.639287233352661,160,bottleneck
B,simulation45,0.005687925033271313,0.9388226866722107,"[['ELU', 32], ['Sigmoid', 32], ['Tanh', 64]]",False,traininig_data/treino_s/,1.590886116027832,128,funnel
B,simulation36,0.004990406800061464,0.9541788101196289,"[['Tanh', 16], ['Tanh', 64], ['Tanh', 64]]",False,traininig_data/treino_s/,1.9237759113311768,144,funnel
B,simulation616,0.014766938053071499,0.9123224020004272,"[['ELU', 64], ['LeakyReLU', 64]]",False,traininig_data/treino_s/,1.6307275295257568,128,rectangle
B,simulation371,0.007041596341878176,0.9747362732887268,"[['Tanh', 32], ['Tanh', 16], ['ReLU', 128]]",False,traininig_data/treino_s/,1.7180147171020508,176,bowtie
B,simulation43,0.00830220989882946,1.0253185033798218,"[['LeakyReLU', 16], ['ELU', 32], ['ReLU', 64]]",False,traininig_data/treino_s/,1.335763931274414,112,funnel
B,simulation753,0.011731461621820927,0.9558266401290894,"[['LeakyReLU', 64], ['Tanh', 16]]",False,traininig_data/treino_s/,1.308290958404541,80,bottleneck
B,simulation32,0.011153033003211021,0.9857907891273499,"[['Sigmoid', 16], ['LeakyReLU', 32], ['Sigmoid', 32]]",False,traininig_data/treino_s/,1.266984224319458,80,funnel
B,simulation454,0.006864974275231361,0.9835654497146606,"[['Sigmoid', 16], ['Tanh', 128], ['Tanh', 32]]",False,traininig_data/treino_s/,2.820282220840454,176,diamond
B,simulation433,0.010111996904015541,0.9608933925628662,"[['Sigmoid', 16], ['SiLU', 128], ['SiLU', 16]]",False,traininig_data/treino_s/,2.717447280883789,160,diamond
B,simulation370,0.0051294974982738495,0.9614004492759705,"[['ELU', 32], ['SiLU', 16], ['Sigmoid', 64]]",False,traininig_data/treino_s/,1.549823522567749,112,bowtie
B,simulation478,0.0050489935092628,0.9405346512794495,"[['SiLU', 32], ['Sigmoid', 64], ['ELU', 32]]",False,traininig_data/treino_s/,1.6768486499786377,128,diamond
B,simulation662,0.015860969200730324,0.9631178975105286,"[['SiLU', 32], ['SiLU', 32]]",False,traininig_data/treino_s/,1.1627399921417236,64,rectangle
B,simulation733,0.01371254213154316,0.9220443964004517,"[['SiLU', 128], ['SiLU', 64]]",False,traininig_data/treino_s/,3.016927719116211,192,bottleneck
B,simulation742,0.014399217441678047,0.9233607053756714,"[['SiLU', 64], ['ReLU', 32]]",False,traininig_data/treino_s/,1.3358087539672852,96,bottleneck
B,simulation96,0.005552881862968206,1.0138384103775024,"[['Sigmoid', 16], ['LeakyReLU', 64], ['LeakyReLU', 64]]",False,traininig_data/treino_s/,1.923475980758667,144,funnel
B,simulation650,0.013024698942899704,0.9160747528076172,"[['LeakyReLU', 64], ['ELU', 64]]",False,traininig_data/treino_s/,1.615687608718872,128,rectangle
B,simulation66,0.005590725224465132,0.9338744878768921,"[['Tanh', 64], ['SiLU', 64], ['Tanh', 128]]",False,traininig_data/treino_s/,3.5458357334136963,256,funnel
B,simulation216,0.0080162538215518,0.9624470472335815,"[['ReLU', 128], ['ReLU', 32], ['ELU', 32]]",False,traininig_data/treino_s/,1.6872618198394775,192,bottleneck
B,simulation511,0.03063000738620758,1.0336956977844238,"[['ReLU', 16], ['ReLU', 32]]",False,traininig_data/treino_s/,0.9600627422332764,48,funnel
B,simulation461,0.005072548054158688,0.9359766244888306,"[['Sigmoid', 32], ['LeakyReLU', 128], ['SiLU', 32]]",False,traininig_data/treino_s/,2.9781768321990967,192,diamond
B,simulation165,0.006014119368046522,0.9276406168937683,"[['SiLU', 32], ['SiLU', 32], ['Sigmoid', 32]]",False,traininig_data/treino_s/,1.3680264949798584,96,rectangle
B,simulation242,0.007454146631062031,0.8712289929389954,"[['ELU', 128], ['ELU', 32], ['Tanh', 16]]",False,traininig_data/treino_s/,2.7151787281036377,176,bottleneck
B,simulation700,0.014463069848716259,0.9373934268951416,"[['SiLU', 64], ['Sigmoid', 16]]",False,traininig_data/treino_s/,1.3327791690826416,80,bottleneck
B,simulation147,0.0052789682522416115,0.9713549613952637,"[['SiLU', 64], ['Tanh', 64], ['LeakyReLU', 64]]",False,traininig_data/treino_s/,2.063692569732666,192,rectangle
B,simulation363,0.006702180486172438,1.0236977338790894,"[['SiLU', 32], ['LeakyReLU', 16], ['SiLU', 64]]",False,traininig_data/treino_s/,1.542510986328125,112,bowtie
B,simulation403,0.010151446796953678,0.9564281702041626,"[['SiLU', 16], ['ELU', 128], ['LeakyReLU', 32]]",False,traininig_data/treino_s/,2.81547474861145,176,diamond
B,simulation651,0.015822235494852066,0.9554015398025513,"[['ReLU', 32], ['LeakyReLU', 32]]",False,traininig_data/treino_s/,1.0810842514038086,64,rectangle
B,simulation463,0.015569067560136318,1.0117003917694092,"[['ReLU', 16], ['Sigmoid', 128], ['ReLU', 16]]",False,traininig_data/treino_s/,2.633958578109741,160,diamond
B,simulation202,0.006018245592713356,0.9363185167312622,"[['Tanh', 32], ['SiLU', 32], ['ELU', 16]]",False,traininig_data/treino_s/,1.2752277851104736,80,bottleneck
B,simulation103,0.0143378721550107,1.1262097358703613,"[['LeakyReLU', 16], ['LeakyReLU', 16], ['ReLU', 16]]",False,traininig_data/treino_s/,1.0808653831481934,48,rectangle
B,simulation63,0.005584132391959429,0.9612082242965698,"[['Tanh', 16], ['Sigmoid', 32], ['Sigmoid', 32]]",False,traininig_data/treino_s/,1.2833738327026367,80,funnel
B,simulation785,0.015750547870993614,0.955919086933136,"[['Tanh', 128], ['LeakyReLU', 64]]",False,traininig_data/treino_s/,3.0392329692840576,192,bottleneck
B,simulation128,0.014616952277719975,0.9613128900527954,"[['ReLU', 16], ['LeakyReLU', 16], ['Tanh', 16]]",False,traininig_data/treino_s/,1.0743699073791504,48,rectangle
B,simulation350,0.007730955723673105,0.985847532749176,"[['ELU', 64], ['LeakyReLU', 16], ['LeakyReLU', 128]]",False,traininig_data/treino_s/,3.08453369140625,208,bowtie
B,simulation105,0.006204857490956783,0.9989369511604309,"[['Sigmoid', 64], ['ELU', 64], ['SiLU', 64]]",False,traininig_data/treino_s/,2.0528924465179443,192,rectangle
B,simulation233,0.005902554374188185,0.9540971517562866,"[['ELU', 128], ['Sigmoid', 32], ['ReLU', 32]]",False,traininig_data/treino_s/,2.7206227779388428,192,bottleneck
B,simulation442,0.004811328370124102,1.0007750988006592,"[['ReLU', 64], ['SiLU', 128], ['Tanh', 16]]",False,traininig_data/treino_s/,3.019861936569214,208,diamond
B,simulation20,0.015107023529708385,1.013906478881836,"[['Tanh', 16], ['ReLU', 16], ['ELU', 64]]",False,traininig_data/treino_s/,1.4328665733337402,96,funnel
B,simulation101,0.0060089160688221455,1.1036598682403564,"[['ReLU', 64], ['ReLU', 64], ['Tanh', 64]]",False,traininig_data/treino_s/,1.7635784149169922,192,rectangle
B,simulation33,0.009951789863407612,0.896568775177002,"[['ELU', 16], ['SiLU', 32], ['ELU', 128]]",False,traininig_data/treino_s/,2.8148903846740723,176,funnel
B,simulation110,0.008939001709222794,0.9302380084991455,"[['SiLU', 16], ['Tanh', 16], ['Sigmoid', 16]]",False,traininig_data/treino_s/,1.108957290649414,48,rectangle
B,simulation265,0.011144101619720459,0.9498907327651978,"[['ReLU', 32], ['SiLU', 16], ['ReLU', 16]]",False,traininig_data/treino_s/,1.1030995845794678,64,bottleneck
B,simulation78,0.0064817629754543304,0.9329512119293213,"[['Tanh', 32], ['Sigmoid', 32], ['LeakyReLU', 128]]",False,traininig_data/treino_s/,2.9023585319519043,192,funnel
B,simulation749,0.015444383025169373,0.9248948097229004,"[['ELU', 128], ['Sigmoid', 16]]",False,traininig_data/treino_s/,2.5432846546173096,144,bottleneck
B,simulation471,0.004544511903077364,0.9659085273742676,"[['ELU', 64], ['Sigmoid', 128], ['ELU', 16]]",False,traininig_data/treino_s/,3.361626148223877,208,diamond
B,simulation342,0.0058653028681874275,0.9551302194595337,"[['Tanh', 64], ['Tanh', 32], ['LeakyReLU', 64]]",False,traininig_data/treino_s/,1.861990451812744,160,bowtie
B,simulation608,0.023470809683203697,0.945111870765686,"[['SiLU', 16], ['Tanh', 16]]",False,traininig_data/treino_s/,0.9893300533294678,32,rectangle
B,simulation457,0.033025067299604416,0.9661241769790649,"[['Sigmoid', 16], ['Sigmoid', 64], ['ELU', 16]]",False,traininig_data/treino_s/,1.5091700553894043,96,diamond
B,simulation316,0.005405067000538111,1.0132824182510376,"[['LeakyReLU', 128], ['Sigmoid', 32], ['ReLU', 64]]",False,traininig_data/treino_s/,2.957970142364502,224,bowtie
B,simulation544,0.020085813477635384,0.921297550201416,"[['SiLU', 32], ['ELU', 128]]",False,traininig_data/treino_s/,2.785727500915528,160,funnel
B,simulation687,0.007549327798187733,0.9446163177490234,"[['ReLU', 128], ['LeakyReLU', 128]]",False,traininig_data/treino_s/,3.4388434886932373,256,rectangle
B,simulation72,0.006150493398308754,0.915679395198822,"[['SiLU', 32], ['ELU', 32], ['Tanh', 64]]",False,traininig_data/treino_s/,1.585062026977539,128,funnel
B,simulation799,0.01757669635117054,0.9408731460571289,"[['ELU', 32], ['Tanh', 16]]",False,traininig_data/treino_s/,1.0793142318725586,48,bottleneck
B,simulation546,0.05734216421842575,1.0178132057189941,"[['Sigmoid', 16], ['ELU', 64]]",False,traininig_data/treino_s/,1.396336555480957,80,funnel
B,simulation243,0.009515289217233658,0.950935423374176,"[['Sigmoid', 32], ['Tanh', 32], ['ELU', 16]]",False,traininig_data/treino_s/,1.2753193378448486,80,bottleneck
B,simulation717,0.04001620411872864,0.8689162731170654,"[['Sigmoid', 64], ['ELU', 16]]",False,traininig_data/treino_s/,1.3222692012786863,80,bottleneck
B,simulation605,0.017443044111132622,0.9503847360610962,"[['ELU', 32], ['SiLU', 32]]",False,traininig_data/treino_s/,1.1491196155548096,64,rectangle
B,simulation675,0.009370396845042706,0.93413245677948,"[['ELU', 64], ['Sigmoid', 64]]",False,traininig_data/treino_s/,1.6287715435028076,128,rectangle
B,simulation156,0.009733963757753372,0.9731077551841736,"[['SiLU', 16], ['SiLU', 16], ['ELU', 16]]",False,traininig_data/treino_s/,1.1187868118286133,48,rectangle
B,simulation64,0.011526315473020077,0.9412618279457092,"[['SiLU', 16], ['ELU', 32], ['ELU', 64]]",False,traininig_data/treino_s/,1.5457775592803955,112,funnel
B,simulation361,0.007581470068544149,0.9066833257675171,"[['Tanh', 64], ['SiLU', 16], ['LeakyReLU', 32]]",False,traininig_data/treino_s/,1.48970365524292,112,bowtie
B,simulation741,0.01595727913081646,0.8986145853996277,"[['SiLU', 128], ['ELU', 32]]",False,traininig_data/treino_s/,2.583371877670288,160,bottleneck
B,simulation91,0.007817857898771763,0.9475250244140625,"[['LeakyReLU', 16], ['ELU', 64], ['ReLU', 128]]",False,traininig_data/treino_s/,2.2364282608032227,208,funnel
B,simulation44,0.007704910822212696,0.9493807554244995,"[['LeakyReLU', 16], ['Sigmoid', 32], ['Sigmoid', 64]]",False,traininig_data/treino_s/,1.5454113483428955,112,funnel
B,simulation108,0.005190473515540361,0.9605742692947388,"[['ReLU', 64], ['Sigmoid', 64], ['LeakyReLU', 64]]",False,traininig_data/treino_s/,1.8811347484588623,192,rectangle
B,simulation246,0.0066398452036082745,0.9938341379165649,"[['SiLU', 64], ['ELU', 64], ['ReLU', 32]]",False,traininig_data/treino_s/,1.7645573616027832,160,bottleneck
B,simulation311,0.014530225656926632,0.9794305562973022,"[['ReLU', 64], ['Sigmoid', 16], ['ELU', 64]]",False,traininig_data/treino_s/,1.5616235733032229,144,bowtie
B,simulation643,0.008183237165212631,1.0182510614395142,"[['LeakyReLU', 64], ['ReLU', 64]]",False,traininig_data/treino_s/,1.488365650177002,128,rectangle
B,simulation271,0.013958794064819813,0.9587461948394775,"[['Sigmoid', 128], ['LeakyReLU', 16], ['Tanh', 16]]",False,traininig_data/treino_s/,2.6540274620056152,160,bottleneck
B,simulation723,0.016638461500406265,0.957051694393158,"[['SiLU', 128], ['SiLU', 16]]",False,traininig_data/treino_s/,2.5170185565948486,144,bottleneck
B,simulation323,0.00913405790925026,0.946033239364624,"[['ELU', 64], ['LeakyReLU', 16], ['ReLU', 64]]",False,traininig_data/treino_s/,1.516127109527588,144,bowtie
B,simulation475,0.0059859477914869785,0.9158260822296143,"[['LeakyReLU', 32], ['ELU', 128], ['Tanh', 32]]",False,traininig_data/treino_s/,2.9922049045562744,192,diamond
B,simulation721,0.018714897334575653,0.9263712167739868,"[['ELU', 128], ['ReLU', 32]]",False,traininig_data/treino_s/,2.568071126937866,160,bottleneck
B,simulation89,0.005742126610130072,0.9572550058364868,"[['Tanh', 16], ['Tanh', 64], ['Sigmoid', 64]]",False,traininig_data/treino_s/,1.920382022857666,144,funnel
B,simulation181,0.013650955632328987,1.0117535591125488,"[['ReLU', 16], ['ReLU', 16], ['Sigmoid', 16]]",False,traininig_data/treino_s/,1.0426266193389893,48,rectangle
B,simulation230,0.005261910147964954,0.9549030065536499,"[['LeakyReLU', 128], ['ELU', 64], ['LeakyReLU', 16]]",False,traininig_data/treino_s/,3.185811996459961,208,bottleneck
B,simulation736,0.011480428278446198,0.975900411605835,"[['ReLU', 64], ['SiLU', 32]]",False,traininig_data/treino_s/,1.2353734970092771,96,bottleneck
B,simulation699,0.010173575952649117,0.9665356278419495,"[['ReLU', 64], ['LeakyReLU', 64]]",False,traininig_data/treino_s/,1.482274293899536,128,rectangle
B,simulation600,0.05139724910259247,0.9569456577301025,"[['Sigmoid', 16], ['ReLU', 16]]",False,traininig_data/treino_s/,0.955353021621704,32,rectangle
B,simulation633,0.010130439884960651,0.9640970230102539,"[['ReLU', 64], ['SiLU', 64]]",False,traininig_data/treino_s/,1.482388973236084,128,rectangle
B,simulation11,0.004732157103717327,0.9859343767166138,"[['LeakyReLU', 32], ['Sigmoid', 64], ['ReLU', 128]]",False,traininig_data/treino_s/,2.2755041122436523,224,funnel
B,simulation432,0.005616678390651941,0.9479680061340332,"[['Tanh', 32], ['ReLU', 64], ['Tanh', 32]]",False,traininig_data/treino_s/,1.4444222450256348,128,diamond
B,simulation707,0.012353315018117428,0.9696679711341858,"[['Tanh', 64], ['Sigmoid', 16]]",False,traininig_data/treino_s/,1.3166968822479248,80,bottleneck
B,simulation782,0.018030550330877304,1.0433334112167358,"[['ReLU', 32], ['Sigmoid', 16]]",False,traininig_data/treino_s/,1.0113563537597656,48,bottleneck
B,simulation791,0.019970953464508057,1.0124754905700684,"[['LeakyReLU', 64], ['ELU', 16]]",False,traininig_data/treino_s/,1.2953815460205078,80,bottleneck
B,simulation590,0.015094910748302937,1.066481113433838,"[['LeakyReLU', 16], ['LeakyReLU', 64]]",False,traininig_data/treino_s/,1.3955011367797852,80,funnel
B,simulation199,0.005894061177968979,0.9627988934516907,"[['SiLU', 32], ['Sigmoid', 32], ['ELU', 32]]",False,traininig_data/treino_s/,1.3525564670562744,96,rectangle
B,simulation94,0.004836655221879482,0.9298604726791382,"[['ReLU', 16], ['LeakyReLU', 64], ['Sigmoid', 128]]",False,traininig_data/treino_s/,3.1786491870880127,208,funnel
B,simulation554,0.020087869837880135,0.9682309627532959,"[['Tanh', 32], ['ELU', 128]]",False,traininig_data/treino_s/,2.750568628311157,160,funnel
B,simulation354,0.008383606560528278,0.9639517664909363,"[['LeakyReLU', 64], ['Sigmoid', 16], ['ReLU', 32]]",False,traininig_data/treino_s/,1.41878342628479,112,bowtie
B,simulation685,0.013241381384432316,0.9489130973815918,"[['ELU', 32], ['Tanh', 32]]",False,traininig_data/treino_s/,1.1625306606292725,64,rectangle
B,simulation129,0.006784228142350912,0.9439105987548828,"[['Sigmoid', 64], ['SiLU', 64], ['ReLU', 64]]",False,traininig_data/treino_s/,1.8912148475646973,192,rectangle
B,simulation766,0.01136780809611082,0.9376658201217651,"[['Sigmoid', 128], ['Sigmoid', 32]]",False,traininig_data/treino_s/,2.5913565158843994,160,bottleneck
B,simulation390,0.00551691185683012,0.9526087045669556,"[['ReLU', 128], ['ELU', 16], ['ELU', 32]]",False,traininig_data/treino_s/,1.5714802742004397,176,bowtie
B,simulation392,0.009293923154473305,0.9721176028251648,"[['Sigmoid', 64], ['ReLU', 16], ['Sigmoid', 128]]",False,traininig_data/treino_s/,3.0186033248901367,208,bowtie
B,simulation295,0.015860335901379585,0.9764060974121094,"[['Sigmoid', 32], ['LeakyReLU', 16], ['SiLU', 16]]",False,traininig_data/treino_s/,1.2028381824493408,64,bottleneck
B,simulation438,0.004821959417313337,0.9544879198074341,"[['SiLU', 32], ['LeakyReLU', 128], ['Tanh', 64]]",False,traininig_data/treino_s/,3.449176788330078,224,diamond
B,simulation557,0.014855721034109592,1.0032764673233032,"[['ELU', 16], ['ReLU', 128]]",False,traininig_data/treino_s/,1.5299732685089111,144,funnel
B,simulation67,0.006888387259095907,0.9458557963371277,"[['ReLU', 32], ['ELU', 64], ['Tanh', 128]]",False,traininig_data/treino_s/,3.26433539390564,224,funnel
B,simulation379,0.011769691482186317,0.9525356292724609,"[['Sigmoid', 32], ['ReLU', 16], ['SiLU', 64]]",False,traininig_data/treino_s/,1.4593873023986816,112,bowtie
B,simulation353,0.006229221820831299,0.9235985279083252,"[['SiLU', 64], ['SiLU', 32], ['LeakyReLU', 64]]",False,traininig_data/treino_s/,1.857055902481079,160,bowtie
