u,w,up,wp,ut,wt
0.254439,0.058966868,0.17081523,0.04875069,0.117711,0.056118
0.254439,0.058966868,0.16725028,0.048517376,0.112738,0.055684
0.254439,0.058966868,0.16381514,0.048322715,0.108753,0.05524
0.254439,0.058966868,0.16047186,0.04816636,0.10568,0.054789
0.254439,0.058966868,0.15716892,0.048047654,0.103429,0.054334
0.254439,0.058966868,0.1538595,0.0479659,0.101905,0.053878
0.254439,0.058966868,0.15048558,0.047920108,0.101015,0.053426
0.254439,0.058966868,0.14698625,0.04790932,0.10067,0.052977
0.254439,0.058966868,0.14329433,0.0479325,0.100789,0.052536
0.254439,0.058966868,0.13934094,0.047988422,0.101302,0.052102
0.254439,0.058966868,0.13505012,0.04807608,0.102146,0.051678
0.254439,0.058966868,0.1303485,0.04819475,0.103268,0.051265
0.254439,0.058966868,0.1256144,0.04833854,0.104623,0.050863
0.254439,0.058966868,0.12125778,0.048502788,0.106171,0.050473
0.254439,0.058966868,0.11728972,0.048687525,0.107882,0.050096
0.254439,0.058966868,0.113725364,0.048889607,0.109729,0.049732
0.254439,0.058966868,0.11058217,0.04908342,0.111688,0.049381
0.254439,0.058966868,0.10787213,0.04926339,0.113742,0.049044
0.254439,0.058966868,0.10561335,0.049429253,0.115876,0.04872
0.254439,0.058966868,0.1038152,0.049580388,0.118075,0.048411
0.254439,0.058966868,0.102496505,0.04971651,0.12033,0.048114
0.254439,0.058966868,0.101673126,0.04983726,0.122632,0.047832
0.254439,0.058966868,0.10135758,0.0499421,0.124974,0.047563
0.254439,0.058966868,0.10156965,0.050030675,0.127349,0.047308
0.254439,0.058966868,0.10232401,0.05010265,0.129753,0.047067
0.254439,0.058966868,0.10363996,0.050157644,0.13218,0.046839
0.254439,0.058966868,0.10553229,0.050195105,0.134629,0.046624
0.254439,0.058966868,0.10802019,0.050214946,0.137096,0.046423
0.254439,0.058966868,0.11112183,0.050216645,0.139578,0.046234
0.254439,0.058966868,0.114857554,0.05020004,0.142074,0.046058
0.254439,0.058966868,0.11900818,0.050179087,0.144583,0.045896
0.254439,0.058966868,0.123197734,0.050170645,0.147102,0.045745
0.254439,0.058966868,0.12741518,0.05017474,0.149632,0.045607
0.254439,0.058966868,0.13165349,0.050191283,0.152172,0.045482
0.254439,0.058966868,0.13589829,0.050219983,0.154721,0.045368
0.254439,0.058966868,0.14013934,0.05026058,0.157279,0.045266
0.254439,0.058966868,0.14436197,0.050312705,0.159846,0.045176
0.254439,0.058966868,0.14854616,0.050375797,0.162422,0.045098
0.254439,0.058966868,0.15267503,0.050449375,0.165008,0.045031
0.254439,0.058966868,0.15672016,0.050532907,0.167604,0.044976
0.254439,0.058966868,0.1606608,0.050625622,0.170211,0.044932
0.254439,0.058966868,0.1644699,0.050727,0.172829,0.044899
0.254439,0.058966868,0.16812122,0.0508364,0.17546,0.044877
0.254439,0.058966868,0.17167366,0.05095301,0.178105,0.044865
0.254439,0.058966868,0.17512947,0.051076382,0.180765,0.044865
0.254439,0.058966868,0.17847127,0.051206753,0.183442,0.044875
0.254439,0.058966868,0.18168718,0.051344775,0.186137,0.044895
0.254439,0.058966868,0.18477774,0.051491957,0.188854,0.044926
0.254439,0.058966868,0.1877504,0.051650867,0.191594,0.044967
0.254439,0.058966868,0.19063336,0.051825315,0.194359,0.045019
0.254439,0.058966868,0.19347703,0.05202116,0.197154,0.04508
0.254439,0.058966868,0.19632214,0.052242503,0.199982,0.045152
0.254439,0.058966868,0.19883335,0.052459627,0.202846,0.045234
0.254439,0.058966868,0.20086336,0.05266056,0.205751,0.045327
0.254439,0.058966868,0.20234609,0.052839834,0.208702,0.045429
0.254439,0.058966868,0.2032134,0.0529918,0.211706,0.045542
0.254439,0.058966868,0.2034005,0.053109754,0.214768,0.045664
0.254439,0.058966868,0.20285171,0.053187583,0.217897,0.045797
0.254439,0.058966868,0.20152956,0.0532195,0.221102,0.045941
0.254439,0.058966868,0.19941843,0.053200852,0.224392,0.046095
0.254439,0.058966868,0.19654274,0.05312895,0.227781,0.04626
0.254439,0.058966868,0.19296563,0.053004064,0.231281,0.046436
0.254439,0.058966868,0.18880814,0.052830055,0.234908,0.046623
0.254439,0.058966868,0.18424338,0.052614946,0.238683,0.046822
0.254439,0.058966868,0.17950147,0.052371323,0.242628,0.047033
0.254439,0.058966868,0.17485964,0.05211572,0.246769,0.047257
0.254439,0.058966868,0.17062724,0.051868267,0.251139,0.047494
0.254439,0.058966868,0.16712046,0.051650725,0.255776,0.047745
0.254439,0.058966868,0.16520149,0.05152389,0.260727,0.048011
0.254439,0.058966868,0.16970605,0.051826008,0.266048,0.048294
0.254439,0.058966868,0.18275625,0.0527069,0.271808,0.048593
0.254439,0.058966868,0.20450735,0.05416871,0.278095,0.048912
0.254439,0.058966868,0.23408896,0.056140658,0.285014,0.049251
0.254439,0.058966868,0.27092648,0.058563802,0.292701,0.049614
0.254439,0.058966868,0.31443292,0.061396528,0.301328,0.050004
0.254439,0.058966868,0.3641091,0.064602874,0.311114,0.050423
0.254439,0.058966868,0.4195342,0.06815179,0.322344,0.050877
0.254439,0.058966868,0.476838,0.07183373,0.335393,0.051372
0.254439,0.058966868,0.5281522,0.07523168,0.350755,0.051915
0.254439,0.058966868,0.57389253,0.07835983,0.36909,0.052515
0.254439,0.058966868,0.6147616,0.081247196,0.391283,0.053185
0.254439,0.058966868,0.6513996,0.083920285,0.418514,0.053941
0.254439,0.058966868,0.68439865,0.08640324,0.452335,0.054804
0.254439,0.058966868,0.714305,0.088717766,0.494682,0.055802
0.254439,0.058966868,0.7416205,0.090883724,0.54769,0.056972
0.254439,0.058966868,0.7668104,0.09291875,0.612993,0.058355
0.254439,0.058966868,0.79030424,0.09483906,0.690045,0.059997
0.254439,0.058966868,0.81250215,0.09665922,0.773675,0.061933
0.254439,0.058966868,0.8337728,0.098392196,0.853275,0.064168
0.254439,0.058966868,0.85446626,0.10004986,0.917275,0.066659
0.254439,0.058966868,0.87490773,0.101642944,0.960334,0.069327
0.254439,0.058966868,0.89526683,0.103187874,0.984903,0.072088
0.254439,0.058966868,0.9130397,0.104830995,0.996779,0.074879
0.254439,0.058966868,0.9273931,0.10660471,1.001129,0.077658
0.254439,0.058966868,0.9380655,0.10841402,1.001348,0.080401
0.254439,0.058966868,0.9453841,0.110243,0.999375,0.083098
0.254439,0.058966868,0.9497357,0.11208744,0.996254,0.085741
0.254439,0.058966868,0.9514898,0.11394341,0.992528,0.088329
0.254439,0.058966868,0.95100236,0.11580757,0.988481,0.09086
0.254439,0.058966868,0.94860804,0.11767719,0.98426,0.093335
0.254439,0.058966868,0.94463146,0.11954958,0.979941,0.095753
0.254439,0.058966868,0.93938434,0.121422455,0.975566,0.098116
0.254439,0.058966868,0.93463564,0.12323379,0.971156,0.100424
0.254439,0.058966868,0.9333303,0.12487345,0.966722,0.102678
0.254439,0.058966868,0.9348061,0.12634769,0.962268,0.104878
0.254439,0.058966868,0.93656135,0.12765037,0.957798,0.107025
0.254439,0.058966868,0.93822026,0.12879103,0.953313,0.109121
0.254439,0.058966868,0.9396446,0.12978008,0.948811,0.111165
0.254439,0.058966868,0.94072473,0.13063535,0.944293,0.113159
0.254439,0.058966868,0.94135606,0.13138871,0.939758,0.115104
0.254439,0.058966868,0.94145787,0.13204888,0.935202,0.116999
0.254439,0.058966868,0.9409561,0.13262254,0.930626,0.118846
0.254439,0.058966868,0.9397923,0.13311505,0.926027,0.120646
0.254439,0.058966868,0.9379221,0.13353127,0.921403,0.122399
0.254439,0.058966868,0.93529856,0.13387625,0.916751,0.124105
0.254439,0.058966868,0.9318918,0.13415474,0.91207,0.125766
0.254439,0.058966868,0.9276693,0.13437097,0.907356,0.127382
0.254439,0.058966868,0.9226142,0.13452883,0.902606,0.128953
0.254439,0.058966868,0.9167079,0.13463204,0.897818,0.130481
0.254439,0.058966868,0.91001916,0.1346809,0.892988,0.131965
0.254439,0.058966868,0.90267336,0.13467363,0.888111,0.133406
0.254439,0.058966868,0.8946681,0.1346131,0.883185,0.134805
0.254439,0.058966868,0.88599813,0.134502,0.878204,0.136162
0.254439,0.058966868,0.8766656,0.13434298,0.873163,0.137478
0.254439,0.058966868,0.8666744,0.13413839,0.868057,0.138753
0.254439,0.058966868,0.8560275,0.13389048,0.86288,0.139987
0.254439,0.058966868,0.84473217,0.13360138,0.857624,0.14118
0.254439,0.058966868,0.8327961,0.13327307,0.852281,0.142334
0.254439,0.058966868,0.8202325,0.13290739,0.846844,0.143448
0.254439,0.058966868,0.80704796,0.13250615,0.841303,0.144522
0.254439,0.058966868,0.79325974,0.13207099,0.835646,0.145558
0.254439,0.058966868,0.778877,0.13160351,0.829861,0.146554
0.254439,0.058966868,0.76391435,0.13110517,0.823933,0.147511
0.254439,0.058966868,0.74838495,0.13057743,0.817847,0.148429
0.254439,0.058966868,0.73230636,0.13002163,0.811583,0.149308
0.254439,0.058966868,0.7156906,0.12943912,0.805119,0.150147
0.254439,0.058966868,0.6985537,0.1288311,0.79843,0.150948
0.254439,0.058966868,0.68090963,0.12819871,0.791484,0.151708
0.254439,0.058966868,0.66277635,0.12754309,0.784248,0.152429
0.254439,0.058966868,0.64416635,0.12686548,0.776677,0.153109
0.254439,0.058966868,0.62509394,0.12616667,0.76872,0.153747
0.254439,0.058966868,0.6055789,0.12544788,0.760314,0.154342
0.254439,0.058966868,0.5856322,0.124709904,0.751384,0.154894
0.254439,0.058966868,0.565269,0.1239538,0.741834,0.155401
0.254439,0.058966868,0.54450417,0.12318034,0.731546,0.15586
0.254439,0.058966868,0.52335393,0.12239045,0.720369,0.15627
0.254439,0.058966868,0.5018287,0.121584885,0.708111,0.156626
0.254439,0.058966868,0.47994447,0.12076448,0.694522,0.156927
0.254439,0.058966868,0.4577148,0.11993002,0.679271,0.157165
0.254439,0.058966868,0.4351523,0.119082086,0.661917,0.157336
0.254439,0.058966868,0.4122684,0.11822162,0.641863,0.15743
0.254439,0.058966868,0.38907695,0.11734911,0.618286,0.157438
0.254439,0.058966868,0.3655889,0.11646519,0.590044,0.157343
0.254439,0.058966868,0.34181905,0.11557067,0.555547,0.157128
0.254439,0.058966868,0.31777573,0.114666015,0.512607,0.156764
0.254439,0.058966868,0.2934718,0.11375181,0.458362,0.156217
0.254439,0.058966868,0.2689166,0.112828664,0.389555,0.155437
0.254439,0.058966868,0.24412322,0.111897044,0.303919,0.154367
0.254439,0.058966868,0.21909642,0.11095753,0.2037,0.152946
0.254439,0.058966868,0.19404006,0.110011816,0.100217,0.151138
0.254439,0.058966868,0.17022276,0.109068304,0.012021,0.148969
0.254439,0.058966868,0.14785433,0.10812878,-0.048,0.146533
0.254439,0.058966868,0.12690878,0.10719348,-0.081153,0.143948
0.254439,0.058966868,0.107361555,0.10626253,-0.09641,0.141307
0.254439,0.058966868,0.08918619,0.105336145,-0.101918,0.138668
0.254439,0.058966868,0.07235408,0.10441456,-0.102623,0.136058
0.254439,0.058966868,0.056838274,0.10349786,-0.101063,0.133491
0.254439,0.058966868,0.04261303,0.10258618,-0.098455,0.130974
0.254439,0.058966868,0.02965355,0.1016797,-0.095365,0.128508
0.254439,0.058966868,0.017926455,0.10077853,-0.092057,0.126093
0.254439,0.058966868,0.0074141026,0.09988276,-0.088653,0.123731
0.254439,0.058966868,-0.001916647,0.09899246,-0.085212,0.121419
0.254439,0.058966868,-0.010086536,0.09810775,-0.081761,0.119158
0.254439,0.058966868,-0.017122507,0.09722864,-0.078312,0.116947
0.254439,0.058966868,-0.023053408,0.09635535,-0.074873,0.114785
0.254439,0.058966868,-0.027900934,0.09548779,-0.071446,0.11267
0.254439,0.058966868,-0.03169036,0.094626054,-0.068033,0.110603
0.254439,0.058966868,-0.03444767,0.09377018,-0.064634,0.108581
0.254439,0.058966868,-0.03619647,0.092920266,-0.06125,0.106606
0.254439,0.058966868,-0.036959887,0.09207628,-0.057881,0.104675
0.254439,0.058966868,-0.036762,0.09123819,-0.054526,0.102789
0.254439,0.058966868,-0.035625935,0.090406105,-0.051187,0.100945
0.254439,0.058966868,-0.03357315,0.08958002,-0.047862,0.099144
0.254439,0.058966868,-0.030629396,0.08875984,-0.044551,0.097385
0.254439,0.058966868,-0.026813507,0.08794572,-0.041256,0.095667
0.254439,0.058966868,-0.02214861,0.08713753,-0.037974,0.09399
0.6714713,0.096383184,0.69875383,0.08247468,0.671471,0.096383
0.6714713,0.096383184,0.73567057,0.08617001,0.716628,0.097599
0.6714713,0.096383184,0.7703171,0.08974136,0.76362,0.098978
0.6714713,0.096383184,0.80259013,0.09318271,0.808813,0.100521
0.6714713,0.096383184,0.8323581,0.096487254,0.848459,0.10221
0.6714713,0.096383184,0.8595063,0.0996486,0.880003,0.104015
0.6714713,0.096383184,0.88390654,0.10265967,0.902785,0.105901
0.6714713,0.096383184,0.90540993,0.105512656,0.91773,0.107833
0.6714713,0.096383184,0.92387944,0.10819978,0.926508,0.109782
0.6714713,0.096383184,0.9391555,0.11071285,0.930834,0.111727
0.6714713,0.096383184,0.95108575,0.11304302,0.932108,0.113652
0.6714713,0.096383184,0.95950216,0.11518136,0.931355,0.115547
0.6714713,0.096383184,0.96422166,0.11711816,0.929273,0.117407
0.6714713,0.096383184,0.96505296,0.118843116,0.926321,0.119227
0.6714713,0.096383184,0.96182203,0.12034604,0.922796,0.121006
0.6714713,0.096383184,0.9558637,0.12170031,0.918888,0.122741
0.6714713,0.096383184,0.949831,0.12305052,0.914719,0.124433
0.6714713,0.096383184,0.94377375,0.12439868,0.910364,0.126082
0.6714713,0.096383184,0.9377014,0.12574536,0.905874,0.127686
0.6714713,0.096383184,0.9315998,0.12709017,0.901278,0.129247
0.6714713,0.096383184,0.92547834,0.12843245,0.896596,0.130765
0.6714713,0.096383184,0.9193269,0.12977248,0.891839,0.13224
0.6714713,0.096383184,0.9131467,0.13110965,0.887012,0.133672
0.6714713,0.096383184,0.90693057,0.13244344,0.882119,0.135063
0.6714713,0.096383184,0.90069115,0.13377422,0.877159,0.136412
0.6714713,0.096383184,0.89439905,0.13510072,0.872131,0.137719
0.6714713,0.096383184,0.8880756,0.13642325,0.86703,0.138986
0.6714713,0.096383184,0.8817035,0.13774052,0.861852,0.140212
0.6714713,0.096383184,0.8752831,0.13905236,0.856591,0.141398
0.6714713,0.096383184,0.86880493,0.14035833,0.85124,0.142544
0.6714713,0.096383184,0.862272,0.14165783,0.845791,0.143651
0.6714713,0.096383184,0.85566545,0.14294955,0.840234,0.144718
0.6714713,0.096383184,0.8489877,0.14423278,0.834559,0.145745
0.6714713,0.096383184,0.84221953,0.14550653,0.828752,0.146734
0.6714713,0.096383184,0.8353522,0.14676964,0.822799,0.147684
0.6714713,0.096383184,0.82838106,0.14802143,0.816683,0.148595
0.6714713,0.096383184,0.82127905,0.1492596,0.810386,0.149466
0.6714713,0.096383184,0.8140412,0.15048349,0.803884,0.150299
0.6714713,0.096383184,0.8066434,0.15169105,0.797151,0.151091
0.6714713,0.096383184,0.79905677,0.15288052,0.790155,0.151845
0.6714713,0.096383184,0.79125917,0.15404928,0.782861,0.152558
0.6714713,0.096383184,0.7832181,0.15519592,0.775223,0.15323
0.6714713,0.096383184,0.7748899,0.15631694,0.767189,0.15386
0.6714713,0.096383184,0.766235,0.1574097,0.758693,0.154447
0.6714713,0.096383184,0.75719434,0.15847123,0.749657,0.154991
0.6714713,0.096383184,0.74770105,0.159498,0.73998,0.155489
0.6714713,0.096383184,0.7376689,0.1604873,0.72954,0.155939
0.6714713,0.096383184,0.72699004,0.16144112,0.718179,0.156339
0.6714713,0.096383184,0.7155317,0.16235587,0.705695,0.156686
0.6714713,0.096383184,0.7031336,0.16322565,0.691825,0.156975
0.6714713,0.096383184,0.6896095,0.16404477,0.676222,0.157202
0.6714713,0.096383184,0.6747177,0.16480663,0.658418,0.157359
0.6714713,0.096383184,0.65815085,0.16550377,0.637781,0.157438
0.6714713,0.096383184,0.6395241,0.16612908,0.613436,0.157428
0.6714713,0.096383184,0.61832523,0.1666739,0.584169,0.157312
0.6714713,0.096383184,0.5938953,0.16712958,0.548291,0.157072
0.6714713,0.096383184,0.5660625,0.16752529,0.503489,0.156677
0.6714713,0.096383184,0.5357296,0.16793892,0.446788,0.15609
0.6714713,0.096383184,0.47869527,0.16648334,0.374957,0.155262
0.6714713,0.096383184,0.37124097,0.16131297,0.286228,0.154131
0.6714713,0.096383184,0.23474413,0.15402675,0.184236,0.152639
0.6714713,0.096383184,0.09577298,0.14649239,0.08214,0.15076
0.6714713,0.096383184,0.031877518,0.14350304,-0.001393,0.148533
0.6714713,0.096383184,-0.010469437,0.14078012,-0.055951,0.146061
0.6714713,0.096383184,-0.038024306,0.13830206,-0.085052,0.143459
0.6714713,0.096383184,-0.055506468,0.13602667,-0.097978,0.140816
0.6714713,0.096383184,-0.0661633,0.13391036,-0.10231,0.13818
0.6714713,0.096383184,-0.072217345,0.13191396,-0.102455,0.135577
0.6714713,0.096383184,-0.07518995,0.13000631,-0.100635,0.13302
0.6714713,0.096383184,-0.07609248,0.12816335,-0.097906,0.130512
0.6714713,0.096383184,-0.07561576,0.12636687,-0.094762,0.128055
0.6714713,0.096383184,-0.07421994,0.124603935,-0.091429,0.125651
0.6714713,0.096383184,-0.07221472,0.12286475,-0.088016,0.123298
0.6714713,0.096383184,-0.06979966,0.12114304,-0.084571,0.120996
0.6714713,0.096383184,-0.06712341,0.11943404,-0.08112,0.118744
0.6714713,0.096383184,-0.06426561,0.117734455,-0.077673,0.116542
0.6714713,0.096383184,-0.061291575,0.11604205,-0.074235,0.114388
0.6714713,0.096383184,-0.058237433,0.11435539,-0.070811,0.112282
0.6714713,0.096383184,-0.0551275,0.11267333,-0.0674,0.110224
0.6714713,0.096383184,-0.051986217,0.11099507,-0.064004,0.108211
0.6714713,0.096383184,-0.048817515,0.109320216,-0.060623,0.106244
0.6714713,0.096383184,-0.045633793,0.107648335,-0.057256,0.104322
0.6714713,0.096383184,-0.04244101,0.10597919,-0.053905,0.102443
0.6714713,0.096383184,-0.03923595,0.10431272,-0.050568,0.100608
0.6714713,0.096383184,-0.036024928,0.10264862,-0.047246,0.098815
0.6714713,0.096383184,-0.03280902,0.10098972,-0.043938,0.097063
0.6714713,0.096383184,-0.029594421,0.09936256,-0.040645,0.095353
0.6714713,0.096383184,-0.026381731,0.09777317,-0.037366,0.093682
0.6714713,0.096383184,-0.023175836,0.096220106,-0.034102,0.092052
0.6714713,0.096383184,-0.019970894,0.09470295,-0.030851,0.09046
0.6714713,0.096383184,-0.016767621,0.09322071,-0.027615,0.088906
0.6714713,0.096383184,-0.013571978,0.09177261,-0.024393,0.08739
0.6714713,0.096383184,-0.010376453,0.09035774,-0.021184,0.085911
0.6714713,0.096383184,-0.007183671,0.08897553,-0.01799,0.084468
0.6714713,0.096383184,-0.0039943457,0.0876251,-0.014809,0.08306
0.6714713,0.096383184,-0.00080800056,0.08630565,-0.011641,0.081687
0.6714713,0.096383184,0.0023742914,0.08501665,-0.008487,0.080349
0.6714713,0.096383184,0.0055526495,0.0837573,-0.005346,0.079045
0.6714713,0.096383184,0.008726835,0.08252695,-0.002218,0.077774
0.6714713,0.096383184,0.011898756,0.08132498,0.000897,0.076535
0.6714713,0.096383184,0.015067577,0.08015074,0.003998,0.075328
0.6714713,0.096383184,0.018235683,0.07900352,0.007087,0.074153
0.6714713,0.096383184,0.021400928,0.07788294,0.010164,0.073009
0.6714713,0.096383184,0.024561167,0.0767882,0.013227,0.071895
0.6714713,0.096383184,0.027719975,0.0757188,0.016279,0.070811
0.6714713,0.096383184,0.030874252,0.07467426,0.019317,0.069756
0.6714713,0.096383184,0.0340271,0.07365392,0.022344,0.06873
0.6714713,0.096383184,0.037178516,0.07265724,0.025359,0.067732
0.6714713,0.096383184,0.040325165,0.07168388,0.028361,0.066763
0.6714713,0.096383184,0.043469667,0.070733234,0.031352,0.06582
0.6714713,0.096383184,0.046611786,0.069804706,0.034331,0.064904
0.6714713,0.096383184,0.049752474,0.068898,0.037299,0.064015
0.6714713,0.096383184,0.0528903,0.06801254,0.040255,0.063151
0.6714713,0.096383184,0.056025743,0.06714792,0.0432,0.062313
0.6714713,0.096383184,0.059158325,0.066303685,0.046134,0.0615
0.6714713,0.096383184,0.062291145,0.06547948,0.049056,0.060712
0.6714713,0.096383184,0.0654192,0.06467474,0.051968,0.059948
0.6714713,0.096383184,0.06854677,0.063889086,0.054869,0.059207
0.6714713,0.096383184,0.07167363,0.06312227,0.05776,0.058489
0.6714713,0.096383184,0.07479739,0.06237372,0.06064,0.057795
0.6714713,0.096383184,0.077914,0.06164314,0.063509,0.057123
0.6714713,0.096383184,0.08103275,0.060930192,0.066369,0.056473
0.6714713,0.096383184,0.08415103,0.060234435,0.069219,0.055844
0.6714713,0.096383184,0.08726549,0.059555575,0.072059,0.055237
0.6714713,0.096383184,0.09037781,0.058893196,0.074889,0.054651
0.6714713,0.096383184,0.09349203,0.05824711,0.07771,0.054085
0.6714713,0.096383184,0.0965991,0.0576168,0.080522,0.05354
0.6714713,0.096383184,0.099708796,0.05700206,0.083325,0.053014
0.6714713,0.096383184,0.10281372,0.05640258,0.086118,0.052508
0.6714713,0.096383184,0.10592008,0.05581814,0.088904,0.052021
0.6714713,0.096383184,0.10901976,0.055248126,0.09168,0.051552
0.6714713,0.096383184,0.11212492,0.05469255,0.094449,0.051103
0.6714713,0.096383184,0.11522412,0.054151103,0.09721,0.050671
0.6714713,0.096383184,0.11832094,0.053623267,0.099963,0.050257
0.6714713,0.096383184,0.12141895,0.053109072,0.102708,0.04986
0.6714713,0.096383184,0.12451792,0.052608095,0.105446,0.049481
0.6714713,0.096383184,0.1276102,0.05212014,0.108178,0.049119
0.6714713,0.096383184,0.13070536,0.05164486,0.110902,0.048773
0.6714713,0.096383184,0.13379645,0.051182516,0.11362,0.048444
0.6714713,0.096383184,0.13688111,0.050738864,0.116333,0.04813
0.6714713,0.096383184,0.13995385,0.050315365,0.119039,0.047832
0.6714713,0.096383184,0.14302039,0.049911946,0.12174,0.04755
0.6714713,0.096383184,0.14607835,0.049528107,0.124437,0.047283
0.6714713,0.096383184,0.14912724,0.049163796,0.127128,0.047031
0.6714713,0.096383184,0.15216541,0.048818476,0.129816,0.046794
0.6714713,0.096383184,0.15520072,0.04849206,0.1325,0.046571
0.6714713,0.096383184,0.15822458,0.048184246,0.13518,0.046362
0.6714713,0.096383184,0.16124034,0.04789467,0.137858,0.046167
0.6714713,0.096383184,0.16424942,0.047623172,0.140534,0.045986
0.6714713,0.096383184,0.1672504,0.04736939,0.143208,0.045818
0.6714713,0.096383184,0.17024183,0.04713305,0.145881,0.045664
0.6714713,0.096383184,0.17322874,0.046913937,0.148554,0.045523
0.6714713,0.096383184,0.17620778,0.046711832,0.151227,0.045394
0.6714713,0.096383184,0.17917967,0.046526402,0.153902,0.045279
0.6714713,0.096383184,0.18214345,0.0463574,0.156578,0.045175
0.6714713,0.096383184,0.18510365,0.04620459,0.159258,0.045084
0.6714713,0.096383184,0.18805218,0.046067685,0.161941,0.045005
0.6714713,0.096383184,0.19099712,0.045946494,0.16463,0.044938
0.6714713,0.096383184,0.19393396,0.04584068,0.167325,0.044883
0.6714713,0.096383184,0.19686866,0.045750067,0.170027,0.04484
0.6714713,0.096383184,0.1997931,0.0456744,0.172739,0.044807
0.6714713,0.096383184,0.20271373,0.045613416,0.175461,0.044786
0.6714713,0.096383184,0.20562673,0.045566864,0.178195,0.044777
0.6714713,0.096383184,0.20853162,0.045534573,0.180944,0.044778
0.6714713,0.096383184,0.21143651,0.045516267,0.183708,0.04479
0.6714713,0.096383184,0.21432924,0.04551167,0.186492,0.044813
0.6714713,0.096383184,0.21722317,0.045520656,0.189297,0.044847
0.6714713,0.096383184,0.22010422,0.045542978,0.192126,0.044891
0.6714713,0.096383184,0.22298527,0.04557836,0.194983,0.044946
0.6714713,0.096383184,0.2258575,0.04562664,0.19787,0.045012
0.6714713,0.096383184,0.2287252,0.04568757,0.200794,0.045088
0.6714713,0.096383184,0.23159194,0.04576098,0.203757,0.045174
0.6714713,0.096383184,0.2344501,0.04584653,0.206765,0.045271
0.6714713,0.096383184,0.23730445,0.045944154,0.209825,0.045379
0.6714713,0.096383184,0.24015236,0.046053745,0.212942,0.045497
0.6714713,0.096383184,0.24299932,0.04617487,0.216126,0.045625
0.6714713,0.096383184,0.24583817,0.046307385,0.219385,0.045765
0.6714713,0.096383184,0.2486782,0.046451263,0.222729,0.045915
0.6714713,0.096383184,0.25150967,0.0466061,0.226171,0.046076
0.6714713,0.096383184,0.25433445,0.046771772,0.229724,0.046249
0.6714713,0.096383184,0.2571578,0.046948195,0.233405,0.046433
0.6714713,0.096383184,0.25997663,0.047135092,0.237233,0.046629
0.6714713,0.096383184,0.2627926,0.047332227,0.241232,0.046838
0.6714713,0.096383184,0.26560283,0.047539555,0.245426,0.047059
0.6714713,0.096383184,0.26841187,0.047756806,0.24985,0.047294
0.6714713,0.096383184,0.27121353,0.04798384,0.254542,0.047543
0.6714713,0.096383184,0.27401257,0.048220538,0.259548,0.047808
0.6714713,0.096383184,0.27680635,0.048466615,0.264925,0.048089
0.6714713,0.096383184,0.27960038,0.048721984,0.270743,0.048387
0.6714713,0.096383184,0.28239036,0.048986487,0.277088,0.048705
0.6714713,0.096383184,0.28517818,0.049259968,0.284068,0.049044
0.6714713,0.096383184,0.2879591,0.049542174,0.291818,0.049407
0.6714713,0.096383184,0.29073453,0.04983308,0.300511,0.049796
0.6714713,0.096383184,0.29351115,0.050132558,0.310367,0.050216
0.6714713,0.096383184,0.29628396,0.05044025,0.321674,0.05067
0.6714713,0.096383184,0.2990551,0.05075617,0.334806,0.051166
0.6714713,0.096383184,0.30182123,0.051080182,0.350261,0.051709
0.6714713,0.096383184,0.30458617,0.051412098,0.368703,0.052311
0.6714713,0.096383184,0.307343,0.051751733,0.391023,0.052983
0.6714713,0.096383184,0.3101008,0.052098997,0.418409,0.053741
0.6714713,0.096383184,0.31285882,0.05245381,0.452422,0.054607
0.4390872,0.025824502,0.64801,0.030566148,0.439087,0.025825
0.4390872,0.025824502,0.6918966,0.034478314,0.509972,0.02728
0.4390872,0.025824502,0.7338667,0.038288467,0.598501,0.029024
0.4390872,0.025824502,0.77382284,0.041991595,0.704152,0.031125
0.4390872,0.025824502,0.8116677,0.045583233,0.816689,0.033629
0.4390872,0.025824502,0.8472975,0.049058154,0.915498,0.036523
0.4390872,0.025824502,0.88058996,0.052411627,0.983575,0.039712
0.4390872,0.025824502,0.9114313,0.055637028,1.020682,0.043063
0.4390872,0.025824502,0.93971354,0.058730796,1.037064,0.046466
0.4390872,0.025824502,0.96529406,0.061686236,1.042384,0.049859
0.4390872,0.025824502,0.9880333,0.06449768,1.042412,0.053208
0.4390872,0.025824502,1.0078042,0.06715931,1.040017,0.056498
0.4390872,0.025824502,1.0244342,0.06966426,1.036527,0.059725
0.4390872,0.025824502,1.0377976,0.07200756,1.032541,0.062886
0.4390872,0.025824502,1.0477132,0.0741825,1.028328,0.06598
0.4390872,0.025824502,1.0539945,0.07618247,1.02401,0.069008
0.4390872,0.025824502,1.0564871,0.07800123,1.019644,0.07197
0.4390872,0.025824502,1.0549858,0.07963268,1.015254,0.074869
0.4390872,0.025824502,1.0502523,0.0811238,1.010853,0.077703
0.4390872,0.025824502,1.04527,0.08264684,1.006446,0.080475
0.4390872,0.025824502,1.0402789,0.08421572,1.002034,0.083186
0.4390872,0.025824502,1.0352787,0.08583165,0.997619,0.085836
0.4390872,0.025824502,1.0302637,0.087484695,0.993201,0.088427
0.4390872,0.025824502,1.0252432,0.0891447,0.988778,0.090958
0.4390872,0.025824502,1.0202186,0.09080901,0.984351,0.093432
0.4390872,0.025824502,1.0151948,0.09247779,0.979917,0.095849
